batch_num,batch_timestamp,collection_timestamp,date,bookmaker,league,market,subject,label,line,odds,_id,impl_prb,tw_prb,ev,ev_formula
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.575442,2025-01-11,HardRock,NBA,Points,Jalen Brunson,Over,24.5,2.0,HardRock:NBA:Points:Jalen Brunson:Over,0.5,0.48987854329984104,-0.02024291340031792,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.888261,2025-01-11,Caesars,NBA,3-Pointers Made,Pascal Siakam,Over,1.5,2.0,Caesars:NBA:3-Pointers Made:Pascal Siakam:Over,0.5,0.48987854329984104,-0.02024291340031792,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931376,2025-01-11,HardRock,NBA,Blocks + Steals,Mikal Bridges,Under,1.5,1.71428571,HardRock:NBA:Blocks + Steals:Mikal Bridges:Under,0.5833333347916667,0.5715249661653973,-0.02024291759442598,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532903,2025-01-11,Caesars,NBA,Rebounds + Assists,Jalen Brunson,Over,10.5,1.94,Caesars:NBA:Rebounds + Assists:Jalen Brunson:Over,0.5154639175257733,0.5049508845897633,-0.02039528389585915,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884912,2025-01-11,DraftKings,NBA,3-Pointers Made,Brook Lopez,Over,1.5,1.83333334,DraftKings:NBA:3-Pointers Made:Brook Lopez:Over,0.5454545434710744,0.5342543085029223,-0.020533764182947,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.566727,2025-01-11,Caesars,NBA,Points + Rebounds,Coby White,Over,21.5,1.92,Caesars:NBA:Points + Rebounds:Coby White:Over,0.5208333333333334,0.510121456700159,-0.02056680313569481,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579206,2025-01-11,Caesars,NBA,Points,Evan Mobley,Over,19.5,1.92,Caesars:NBA:Points:Evan Mobley:Over,0.5208333333333334,0.510121456700159,-0.02056680313569481,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.869599,2025-01-11,Caesars,NBA,Points + Rebounds + Assists,Klay Thompson,Over,20.5,1.92,Caesars:NBA:Points + Rebounds + Assists:Klay Thompson:Over,0.5208333333333334,0.510121456700159,-0.02056680313569481,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870586,2025-01-11,Caesars,NBA,Points + Rebounds + Assists,Malik Monk,Over,30.5,1.92,Caesars:NBA:Points + Rebounds + Assists:Malik Monk:Over,0.5208333333333334,0.510121456700159,-0.02056680313569481,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.805829,2025-01-11,HardRock,NBA,Points + Assists,Jalen Brunson,Over,31.5,1.86956522,HardRock:NBA:Points + Assists:Jalen Brunson:Over,0.5348837201838832,0.5238589215569636,-0.02061158007039271,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.483570,2025-01-11,DraftKings,NBA,Assists,Dereck Lively II,Under,3.5,1.625,DraftKings:NBA:Assists:Dereck Lively II:Under,0.6153846153846154,0.6022888681118505,-0.021280589318243004,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.575601,2025-01-11,PrizePicks,NBA,Points,Karl-Anthony Towns,Under,24.5,1.85,PrizePicks:NBA:Points:Karl-Anthony Towns:Under,0.5405405405405405,0.5289256198347108,-0.02148760330578503,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.533198,2025-01-11,HardRock,NBA,Rebounds + Assists,Jamal Murray,Under,9.5,1.76923077,HardRock:NBA:Rebounds + Assists:Jamal Murray:Under,0.5652173910586011,0.5529061109011619,-0.02178149567263188,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.568189,2025-01-11,Caesars,NBA,Points + Rebounds,Myles Turner,Under,20.5,1.88,Caesars:NBA:Points + Rebounds:Myles Turner:Under,0.5319148936170213,0.5203045695019196,-0.021827409336391213,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.579927,2025-01-11,Caesars,NBA,Points,Myles Turner,Under,13.5,1.88,Caesars:NBA:Points:Myles Turner:Under,0.5319148936170213,0.5203045695019196,-0.021827409336391213,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.482177,2025-01-11,DraftKings,NBA,Assists,Jalen Brunson,Under,7.5,1.90909091,DraftKings:NBA:Assists:Jalen Brunson:Under,0.5238095235600907,0.5122773069511136,-0.022016049900349166,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.482927,2025-01-11,Caesars,NBA,Assists,Spencer Dinwiddie,Under,5.5,1.94,Caesars:NBA:Assists:Spencer Dinwiddie:Under,0.5154639175257733,0.5041061012847453,-0.02203416350759413,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.565730,2025-01-11,DraftKings,NBA,Points + Rebounds,Brook Lopez,Over,15.5,1.95238096,DraftKings:NBA:Points + Rebounds:Brook Lopez:Over,0.5121951199524093,0.5008940810961529,-0.02206393309117527,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.887885,2025-01-11,Caesars,NBA,3-Pointers Made,Tristan da Silva,Over,1.5,1.75,Caesars:NBA:3-Pointers Made:Tristan da Silva:Over,0.5714285714285714,0.5587970455345278,-0.022105170314576372,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884886,2025-01-11,Caesars,NBA,3-Pointers Made,Brook Lopez,Over,1.5,1.83,Caesars:NBA:3-Pointers Made:Brook Lopez:Over,0.5464480874316939,0.5342543085029223,-0.02231461543965213,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884858,2025-01-11,Dabble,NBA,3-Pointers Made,Brook Lopez,Over,1.5,1.83,Dabble:NBA:3-Pointers Made:Brook Lopez:Over,0.5464480874316939,0.5342543085029223,-0.02231461543965213,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.541626,2025-01-11,HardRock,NBA,Blocks,Giannis Antetokounmpo,Under,1.5,1.58823529,HardRock:NBA:Blocks:Giannis Antetokounmpo:Under,0.6296296312620027,0.6152818584847206,-0.02278763905778075,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884707,2025-01-11,Caesars,NBA,3-Pointers Made,Karl-Anthony Towns,Over,1.5,1.65,Caesars:NBA:3-Pointers Made:Karl-Anthony Towns:Over,0.6060606060606061,0.5919123747645791,-0.023344581638444495,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.786237,2025-01-11,HardRock,NBA,Rebounds,OG Anunoby,Over,3.5,1.66666667,HardRock:NBA:Rebounds:OG Anunoby:Over,0.5999999988,0.5859872611464968,-0.023354562802547885,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.790903,2025-01-11,Caesars,NBA,Rebounds,Alex Sarr,Under,7.5,1.85,Caesars:NBA:Rebounds:Alex Sarr:Under,0.5405405405405405,0.5277761464570053,-0.02361412905454008,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884737,2025-01-11,DraftKings,NBA,3-Pointers Made,Karl-Anthony Towns,Over,1.5,1.64935065,DraftKings:NBA:3-Pointers Made:Karl-Anthony Towns:Over,0.6062992123597247,0.5919123747645791,-0.02372893993899783,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870344,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,Zach LaVine,Under,36.5,1.95238095,HardRock:NBA:Points + Rebounds + Assists:Zach LaVine:Under,0.5121951225758478,0.5,-0.023809524999999998,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806433,2025-01-11,HardRock,NBA,Points + Assists,Josh Hart,Under,19.5,1.95238095,HardRock:NBA:Points + Assists:Josh Hart:Under,0.5121951225758478,0.5,-0.023809524999999998,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.960329,2025-01-11,HardRock,NBA,Steals,Nikola Jokic,Over,1.5,1.95238095,HardRock:NBA:Steals:Nikola Jokic:Over,0.5121951225758478,0.5,-0.023809524999999998,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806831,2025-01-11,HardRock,NBA,Points + Assists,Klay Thompson,Over,17.5,1.95238095,HardRock:NBA:Points + Assists:Klay Thompson:Over,0.5121951225758478,0.5,-0.023809524999999998,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.578721,2025-01-11,HardRock,NBA,Points,Shai Gilgeous-Alexander,Under,32.5,1.95238095,HardRock:NBA:Points:Shai Gilgeous-Alexander:Under,0.5121951225758478,0.5,-0.023809524999999998,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.568121,2025-01-11,DraftKings,NBA,Points + Rebounds,Jordan Poole,Under,21.5,1.90909091,DraftKings:NBA:Points + Rebounds:Jordan Poole:Under,0.5238095235600907,0.5112788384841002,-0.023922216974646193,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.785591,2025-01-11,Sleeper,NBA,Rebounds,Giannis Antetokounmpo,Over,11.5,1.94,Sleeper:NBA:Rebounds:Giannis Antetokounmpo:Over,0.5154639175257733,0.502951852346397,-0.024273406447989754,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.536183,2025-01-11,HardRock,NBA,Rebounds + Assists,Shai Gilgeous-Alexander,Over,11.5,1.86956522,HardRock:NBA:Rebounds + Assists:Shai Gilgeous-Alexander:Over,0.5348837201838832,0.5216969824620606,-0.02465346620998149,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.793205,2025-01-11,DraftKings,NBA,Rebounds,Bilal Coulibaly,Over,4.5,1.74074075,DraftKings:NBA:Rebounds:Bilal Coulibaly:Over,0.5744680820507017,0.5601551249587208,-0.02491514766301267,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.788375,2025-01-11,DraftKings,NBA,Rebounds,Mikal Bridges,Over,2.5,1.71428572,DraftKings:NBA:Rebounds:Mikal Bridges:Over,0.5833333313888889,0.568729876933744,-0.025034493435125316,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.785578,2025-01-11,HardRock,NBA,Rebounds,Nikola Jokic,Under,12.5,1.90909091,HardRock:NBA:Rebounds:Nikola Jokic:Under,0.5238095235600907,0.5103607848200703,-0.025674864879537795,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.787358,2025-01-11,DraftKings,NBA,Rebounds,Klay Thompson,Over,2.5,1.64935065,DraftKings:NBA:Rebounds:Klay Thompson:Over,0.6062992123597247,0.5906725246279857,-0.025773887567690834,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.788562,2025-01-11,DraftKings,NBA,Rebounds,Jalen Brunson,Over,2.5,1.64935065,DraftKings:NBA:Rebounds:Jalen Brunson:Over,0.6062992123597247,0.5906725246279857,-0.025773887567690834,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.793324,2025-01-11,Dabble,NBA,Rebounds,Luguentz Dort,Under,4.5,1.83,Dabble:NBA:Rebounds:Luguentz Dort:Under,0.5464480874316939,0.5322268323445728,-0.026024896809431763,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.578213,2025-01-11,HardRock,NBA,Points,Coby White,Over,18.5,1.90909091,HardRock:NBA:Points:Coby White:Over,0.5238095235600907,0.510121456700159,-0.026131764017767956,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.807905,2025-01-11,HardRock,NBA,Points + Assists,DeMar DeRozan,Over,27.5,1.90909091,HardRock:NBA:Points + Assists:DeMar DeRozan:Over,0.5238095235600907,0.510121456700159,-0.026131764017767956,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.870591,2025-01-11,HardRock,NBA,Points + Rebounds + Assists,Malik Monk,Over,30.5,1.90909091,HardRock:NBA:Points + Rebounds + Assists:Malik Monk:Over,0.5238095235600907,0.510121456700159,-0.026131764017767956,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808970,2025-01-11,HardRock,NBA,Points + Assists,Paolo Banchero,Over,27.5,1.90909091,HardRock:NBA:Points + Assists:Paolo Banchero:Over,0.5238095235600907,0.510121456700159,-0.026131764017767956,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.578476,2025-01-11,HardRock,NBA,Points,Patrick Williams,Under,9.5,1.90909091,HardRock:NBA:Points:Patrick Williams:Under,0.5238095235600907,0.510121456700159,-0.026131764017767956,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808062,2025-01-11,HardRock,NBA,Points + Assists,Malik Monk,Over,26.5,1.90909091,HardRock:NBA:Points + Assists:Malik Monk:Over,0.5238095235600907,0.510121456700159,-0.026131764017767956,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.785699,2025-01-11,Caesars,NBA,Rebounds,Josh Hart,Over,9.5,1.91,Caesars:NBA:Rebounds:Josh Hart:Over,0.5235602094240838,0.5096815835890499,-0.02650817534491473,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.962035,2025-01-11,Fliff,NBA,Steals,Cole Anthony,Over,0.5,1.8,Fliff:NBA:Steals:Cole Anthony:Over,0.5555555555555556,0.5407914007308465,-0.02657547868447624,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.887617,2025-01-11,Caesars,NBA,3-Pointers Made,Darius Garland,Over,2.5,1.8,Caesars:NBA:3-Pointers Made:Darius Garland:Over,0.5555555555555556,0.5407914007308465,-0.02657547868447624,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.534071,2025-01-11,Fliff,NBA,Rebounds + Assists,Brook Lopez,Over,5.5,1.83333333,Fliff:NBA:Rebounds + Assists:Brook Lopez:Over,0.545454546446281,0.530612244789671,-0.027210886320977345,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.808652,2025-01-11,Fliff,NBA,Points + Assists,Joel Embiid,Over,29.5,1.86956522,Fliff:NBA:Points + Assists:Joel Embiid:Over,0.5348837201838832,0.5203045695019196,-0.027256673052138414,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.536694,2025-01-11,HardRock,NBA,Rebounds + Assists,Alex Sarr,Under,9.5,1.86956522,HardRock:NBA:Rebounds + Assists:Alex Sarr:Under,0.5348837201838832,0.5203045695019196,-0.027256673052138414,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.535989,2025-01-11,Fliff,NBA,Rebounds + Assists,Tyrese Haliburton,Under,12.5,1.86956522,Fliff:NBA:Rebounds + Assists:Tyrese Haliburton:Under,0.5348837201838832,0.5203045695019196,-0.027256673052138414,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.931067,2025-01-11,HardRock,NBA,Blocks + Steals,Dereck Lively II,Over,2.5,1.86956522,HardRock:NBA:Blocks + Steals:Dereck Lively II:Over,0.5348837201838832,0.5203045695019196,-0.027256673052138414,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806671,2025-01-11,HardRock,NBA,Points + Assists,PJ Washington,Over,18.5,1.86956522,HardRock:NBA:Points + Assists:PJ Washington:Over,0.5348837201838832,0.5203045695019196,-0.027256673052138414,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.541564,2025-01-11,HardRock,NBA,Blocks,Brook Lopez,Under,1.5,1.86956522,HardRock:NBA:Blocks:Brook Lopez:Under,0.5348837201838832,0.5203045695019196,-0.027256673052138414,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.484238,2025-01-11,Caesars,NBA,Assists,Mikal Bridges,Under,2.5,1.94,Caesars:NBA:Assists:Mikal Bridges:Under,0.5154639175257733,0.5013495275600212,-0.02738191653355898,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532157,2025-01-11,Caesars,NBA,Rebounds + Assists,Nikola Jokic,Under,21.5,1.97,Caesars:NBA:Rebounds + Assists:Nikola Jokic:Under,0.5076142131979695,0.49369136703666855,-0.02742800693776304,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884872,2025-01-11,Betr,NBA,3-Pointers Made,Brook Lopez,Over,1.5,1.82,Betr:NBA:3-Pointers Made:Brook Lopez:Over,0.5494505494505494,0.5342543085029223,-0.027657158524681313,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.532427,2025-01-11,PrizePicks,NBA,Rebounds + Assists,Karl-Anthony Towns,Under,16.5,1.85,PrizePicks:NBA:Rebounds + Assists:Karl-Anthony Towns:Under,0.5405405405405405,0.525068870523416,-0.028622589531680342,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.885961,2025-01-11,HardRock,NBA,3-Pointers Made,Miles McBride,Under,1.5,1.625,HardRock:NBA:3-Pointers Made:Miles McBride:Under,0.6153846153846154,0.5977521441591979,-0.028652765741303488,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.786941,2025-01-11,DraftKings,NBA,Rebounds,Spencer Dinwiddie,Over,2.5,1.64935065,DraftKings:NBA:Rebounds:Spencer Dinwiddie:Over,0.6062992123597247,0.5888609188758003,-0.028761860692601615,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.536351,2025-01-11,HardRock,NBA,Rebounds + Assists,Jalen Williams,Under,10.5,2.0,HardRock:NBA:Rebounds + Assists:Jalen Williams:Under,0.5,0.4855498893091714,-0.028900221381657154,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.885394,2025-01-11,Caesars,NBA,3-Pointers Made,Jalen Brunson,Over,1.5,1.7,Caesars:NBA:3-Pointers Made:Jalen Brunson:Over,0.5882352941176471,0.5712290573854958,-0.028910602444657207,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.862380,2025-01-11,Dabble,NBA,Turnovers,Spencer Dinwiddie,Over,1.5,1.83,Dabble:NBA:Turnovers:Spencer Dinwiddie:Over,0.5464480874316939,0.530612244789671,-0.028979592034902135,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.535748,2025-01-11,Dabble,NBA,Rebounds + Assists,Joel Embiid,Over,13.5,1.83,Dabble:NBA:Rebounds + Assists:Joel Embiid:Over,0.5464480874316939,0.530612244789671,-0.028979592034902135,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.862169,2025-01-11,Dabble,NBA,Turnovers,Giannis Antetokounmpo,Under,3.5,1.83,Dabble:NBA:Turnovers:Giannis Antetokounmpo:Under,0.5464480874316939,0.530612244789671,-0.028979592034902135,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.534046,2025-01-11,Dabble,NBA,Rebounds + Assists,Brook Lopez,Over,5.5,1.83,Dabble:NBA:Rebounds + Assists:Brook Lopez:Over,0.5464480874316939,0.530612244789671,-0.028979592034902135,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.534062,2025-01-11,Caesars,NBA,Rebounds + Assists,Brook Lopez,Over,5.5,1.83,Caesars:NBA:Rebounds + Assists:Brook Lopez:Over,0.5464480874316939,0.530612244789671,-0.028979592034902135,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.580666,2025-01-11,DraftKings,NBA,Points,Luguentz Dort,Over,10.5,1.95238096,DraftKings:NBA:Points:Luguentz Dort:Over,0.5121951199524093,0.49729272406641073,-0.02909515398620599,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806215,2025-01-11,DraftKings,NBA,Points + Assists,Jamal Murray,Under,24.5,1.95238096,DraftKings:NBA:Points + Assists:Jamal Murray:Under,0.5121951199524093,0.49729272406641073,-0.02909515398620599,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.871724,2025-01-11,DraftKings,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,27.5,1.95238096,DraftKings:NBA:Points + Rebounds + Assists:Isaiah Hartenstein:Under,0.5121951199524093,0.49729272406641073,-0.02909515398620599,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.486863,2025-01-11,Caesars,NBA,Assists,Paolo Banchero,Under,3.5,2.2,Caesars:NBA:Assists:Paolo Banchero:Under,0.45454545454545453,0.44120295446547225,-0.029353500175960945,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.789495,2025-01-11,HardRock,NBA,Rebounds,Zach LaVine,Over,4.5,2.2,HardRock:NBA:Rebounds:Zach LaVine:Over,0.45454545454545453,0.44120295446547225,-0.029353500175960945,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.487200,2025-01-11,Fliff,NBA,Assists,Jordan Poole,Over,4.5,2.2,Fliff:NBA:Assists:Jordan Poole:Over,0.45454545454545453,0.44120295446547225,-0.029353500175960945,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.487217,2025-01-11,HardRock,NBA,Assists,Jordan Poole,Over,4.5,2.2,HardRock:NBA:Assists:Jordan Poole:Over,0.45454545454545453,0.44120295446547225,-0.029353500175960945,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.486890,2025-01-11,HardRock,NBA,Assists,Paolo Banchero,Under,3.5,2.2,HardRock:NBA:Assists:Paolo Banchero:Under,0.45454545454545453,0.44120295446547225,-0.029353500175960945,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.487799,2025-01-11,HardRock,NBA,Assists,Bilal Coulibaly,Under,3.5,1.71428571,HardRock:NBA:Assists:Bilal Coulibaly:Under,0.5833333347916667,0.5660699366486338,-0.029594396742641804,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.487131,2025-01-11,Caesars,NBA,Assists,Isaiah Hartenstein,Under,4.5,1.78,Caesars:NBA:Assists:Isaiah Hartenstein:Under,0.5617977528089888,0.54516975281525,-0.0295978399888549,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.535633,2025-01-11,Caesars,NBA,Rebounds + Assists,Isaiah Hartenstein,Over,15.5,2.0,Caesars:NBA:Rebounds + Assists:Isaiah Hartenstein:Over,0.5,0.4850913985287401,-0.029817202942519716,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.790472,2025-01-11,Caesars,NBA,Rebounds,Jarrett Allen,Under,10.5,1.94,Caesars:NBA:Rebounds:Jarrett Allen:Under,0.5154639175257733,0.5,-0.030000000000000027,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806410,2025-01-11,Caesars,NBA,Points + Assists,Josh Hart,Under,19.5,1.94,Caesars:NBA:Points + Assists:Josh Hart:Under,0.5154639175257733,0.5,-0.030000000000000027,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.806813,2025-01-11,Caesars,NBA,Points + Assists,Klay Thompson,Over,17.5,1.94,Caesars:NBA:Points + Assists:Klay Thompson:Over,0.5154639175257733,0.5,-0.030000000000000027,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.575633,2025-01-11,HardRock,NBA,Points,Karl-Anthony Towns,Under,24.5,1.83333333,HardRock:NBA:Points:Karl-Anthony Towns:Under,0.545454546446281,0.5289256198347108,-0.03030303206611562,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.884047,2025-01-11,PrizePicks,NBA,3-Pointers Made,Damian Lillard,Under,3.5,1.85,PrizePicks:NBA:3-Pointers Made:Damian Lillard:Under,0.5405405405405405,0.5241565451038809,-0.030310391557820338,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.576711,2025-01-11,PrizePicks,NBA,Points,OG Anunoby,Under,14.5,1.85,PrizePicks:NBA:Points:OG Anunoby:Under,0.5405405405405405,0.5241565451038809,-0.030310391557820338,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.580511,2025-01-11,Caesars,NBA,Points,Bilal Coulibaly,Under,10.5,1.92,Caesars:NBA:Points:Bilal Coulibaly:Under,0.5208333333333334,0.5049508845897633,-0.030494301587654427,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:25.885695,2025-01-11,HardRock,NBA,3-Pointers Made,Nikola Jokic,Under,1.5,2.1,HardRock:NBA:3-Pointers Made:Nikola Jokic:Under,0.47619047619047616,0.46165636562631934,-0.030521632184729364,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.805787,2025-01-11,PrizePicks,NBA,Points + Assists,Jalen Brunson,Over,31.5,1.85,PrizePicks:NBA:Points + Assists:Jalen Brunson:Over,0.5405405405405405,0.5238589215569636,-0.030860995119617374,sully
6,2025-01-11 21:51:53.607251,2025-01-11 21:53:24.792727,2025-01-11,Caesars,NBA,Rebounds,Bilal Coulibaly,Over,4.5,1.73,Caesars:NBA:Rebounds:Bilal Coulibaly:Over,0.5780346820809249,0.5601551249587208,-0.030931633821413063,sully
